1 Month +/-,1 Year +/-,3 Year +/-,5 Year +/-,6 Month +/-,Area,Benchmark,Price Index,Property Type,Report Month,Report Year
1.8,15.2,0.0,0.0,5.4,West Vancouver,"$573,900",116.6,Apartment,2,2006
2.0,9.7,0.0,0.0,5.6,Whistler,"$285,200",111.7,Apartment,2,2006
1.9,17.0,0.0,0.0,8.3,Greater Vancouver,"$452,100",118.6,Residential - All Types,3,2006
1.8,16.4,0.0,0.0,8.4,Lower Mainland,"$420,800",117.9,Residential - All Types,3,2006
2.3,17.0,0.0,0.0,4.9,Bowen Island,"$547,000",118.6,Residential - All Types,3,2006
1.6,15.6,0.0,0.0,7.4,Burnaby East,"$423,600",117.5,Residential - All Types,3,2006
2.1,16.3,0.0,0.0,8.0,Burnaby North,"$389,800",117.7,Residential - All Types,3,2006
1.9,17.1,0.0,0.0,8.5,Burnaby South,"$419,200",118.4,Residential - All Types,3,2006
1.8,15.1,0.0,0.0,8.7,Coquitlam,"$391,400",116.1,Residential - All Types,3,2006
2.0,15.0,0.0,0.0,6.1,Ladner,"$411,000",115.7,Residential - All Types,3,2006
1.5,11.7,0.0,0.0,7.1,Maple Ridge,"$352,700",112.3,Residential - All Types,3,2006
2.3,19.2,0.0,0.0,9.9,New Westminster,"$275,000",121.0,Residential - All Types,3,2006
1.7,14.6,0.0,0.0,6.9,North Vancouver,"$516,200",116.0,Residential - All Types,3,2006
2.2,14.7,0.0,0.0,9.4,Pitt Meadows,"$317,400",115.4,Residential - All Types,3,2006
1.8,15.9,0.0,0.0,8.9,Port Coquitlam,"$342,100",117.1,Residential - All Types,3,2006
1.7,17.5,0.0,0.0,9.5,Port Moody,"$429,100",118.6,Residential - All Types,3,2006
2.2,17.4,0.0,0.0,9.5,Richmond,"$397,600",118.7,Residential - All Types,3,2006
1.0,8.1,0.0,0.0,2.1,Squamish,"$345,400",109.9,Residential - All Types,3,2006
2.5,19.2,0.0,0.0,4.5,Sunshine Coast,"$344,200",120.6,Residential - All Types,3,2006
1.5,15.5,0.0,0.0,7.0,Tsawwassen,"$451,700",117.1,Residential - All Types,3,2006
2.3,20.1,0.0,0.0,9.8,Vancouver East,"$412,600",122.6,Residential - All Types,3,2006
1.5,18.6,0.0,0.0,7.9,Vancouver West,"$579,500",121.0,Residential - All Types,3,2006
2.2,16.3,0.0,0.0,6.9,West Vancouver,"$1,074,400",118.3,Residential - All Types,3,2006
1.2,7.7,0.0,0.0,2.9,Whistler,"$470,300",109.6,Residential - All Types,3,2006
2.0,15.9,0.0,0.0,8.2,Greater Vancouver,"$634,400",117.2,Detached,3,2006
1.9,15.5,0.0,0.0,8.1,Lower Mainland,"$547,200",116.7,Detached,3,2006
2.3,17.0,0.0,0.0,4.9,Bowen Island,"$547,000",118.6,Detached,3,2006
2.2,17.6,0.0,0.0,9.4,Burnaby East,"$532,600",119.1,Detached,3,2006
1.7,15.0,0.0,0.0,6.6,Burnaby North,"$598,800",115.8,Detached,3,2006
2.1,18.4,0.0,0.0,11.6,Burnaby South,"$624,200",119.5,Detached,3,2006
1.7,14.1,0.0,0.0,8.4,Coquitlam,"$518,200",115.0,Detached,3,2006
1.9,13.7,0.0,0.0,4.1,Ladner,"$477,600",114.3,Detached,3,2006
1.5,11.3,0.0,0.0,6.5,Maple Ridge,"$392,100",111.7,Detached,3,2006
2.4,17.9,0.0,0.0,9.5,New Westminster,"$479,000",119.5,Detached,3,2006
1.8,14.5,0.0,0.0,8.1,North Vancouver,"$737,300",116.1,Detached,3,2006
2.0,13.1,0.0,0.0,8.7,Pitt Meadows,"$403,500",113.7,Detached,3,2006
1.9,15.0,0.0,0.0,9.0,Port Coquitlam,"$434,300",115.8,Detached,3,2006
1.4,15.1,0.0,0.0,8.9,Port Moody,"$627,600",115.9,Detached,3,2006
2.2,17.7,0.0,0.0,9.2,Richmond,"$614,800",119.1,Detached,3,2006
0.5,8.6,0.0,0.0,1.7,Squamish,"$420,500",110.8,Detached,3,2006
2.5,19.2,0.0,0.0,4.5,Sunshine Coast,"$344,200",120.6,Detached,3,2006
1.4,15.1,0.0,0.0,6.6,Tsawwassen,"$528,200",117.7,Detached,3,2006
2.6,18.5,0.0,0.0,9.8,Vancouver East,"$547,100",120.5,Detached,3,2006
2.3,17.6,0.0,0.0,9.5,Vancouver West,"$1,171,500",118.5,Detached,3,2006
2.2,16.2,0.0,0.0,7.0,West Vancouver,"$1,247,900",117.8,Detached,3,2006
-0.1,7.9,0.0,0.0,3.2,Whistler,"$793,600",110.4,Detached,3,2006
1.8,14.3,0.0,0.0,7.6,Greater Vancouver,"$360,700",115.7,Townhouse,3,2006
1.8,14.0,0.0,0.0,7.9,Lower Mainland,"$317,300",115.1,Townhouse,3,2006
1.8,15.5,0.0,0.0,7.5,Burnaby East,"$314,600",116.2,Townhouse,3,2006
2.7,18.1,0.0,0.0,9.2,Burnaby North,"$323,600",120.8,Townhouse,3,2006
1.9,14.1,0.0,0.0,5.4,Burnaby South,"$336,500",115.9,Townhouse,3,2006
1.7,14.2,0.0,0.0,7.9,Coquitlam,"$314,700",115.5,Townhouse,3,2006
2.4,17.6,0.0,0.0,11.5,Ladner,"$335,400",120.3,Townhouse,3,2006
1.4,10.3,0.0,0.0,6.4,Maple Ridge,"$239,700",111.3,Townhouse,3,2006
2.7,18.2,0.0,0.0,10.0,New Westminster,"$327,000",120.0,Townhouse,3,2006
1.6,13.1,0.0,0.0,7.3,North Vancouver,"$470,000",114.2,Townhouse,3,2006
2.6,15.6,0.0,0.0,9.0,Pitt Meadows,"$268,800",116.3,Townhouse,3,2006
1.7,15.5,0.0,0.0,8.8,Port Coquitlam,"$308,800",116.9,Townhouse,3,2006
2.1,16.6,0.0,0.0,8.0,Port Moody,"$349,500",118.1,Townhouse,3,2006
1.6,14.9,0.0,0.0,9.0,Richmond,"$352,900",115.9,Townhouse,3,2006
1.3,5.1,0.0,0.0,-4.0,Squamish,"$317,800",104.5,Townhouse,3,2006
2.4,17.6,0.0,0.0,11.5,Tsawwassen,"$306,800",120.3,Townhouse,3,2006
1.0,12.9,0.0,0.0,5.9,Vancouver East,"$363,200",115.5,Townhouse,3,2006
2.0,14.9,0.0,0.0,8.4,Vancouver West,"$501,300",117.2,Townhouse,3,2006
1.3,5.1,0.0,0.0,-4.0,Whistler,"$433,400",104.5,Townhouse,3,2006
1.8,18.8,0.0,0.0,8.4,Greater Vancouver,"$302,400",120.9,Apartment,3,2006
1.9,18.8,0.0,0.0,9.0,Lower Mainland,"$282,200",120.9,Apartment,3,2006
-0.2,12.2,0.0,0.0,3.2,Burnaby East,"$304,500",116.8,Apartment,3,2006
2.2,16.9,0.0,0.0,8.6,Burnaby North,"$276,900",118.2,Apartment,3,2006
1.7,17.5,0.0,0.0,7.5,Burnaby South,"$295,900",118.8,Apartment,3,2006
1.9,17.0,0.0,0.0,9.7,Coquitlam,"$215,400",118.2,Apartment,3,2006
1.7,16.0,0.0,0.0,7.5,Ladner,"$246,500",115.1,Apartment,3,2006
2.4,16.9,0.0,0.0,11.8,Maple Ridge,"$165,300",118.0,Apartment,3,2006
2.3,19.9,0.0,0.0,10.0,New Westminster,"$214,800",121.7,Apartment,3,2006
1.5,15.1,0.0,0.0,5.7,North Vancouver,"$285,400",116.4,Apartment,3,2006
2.4,16.9,0.0,0.0,11.8,Pitt Meadows,"$200,100",118.0,Apartment,3,2006
1.9,17.6,0.0,0.0,8.7,Port Coquitlam,"$199,200",119.1,Apartment,3,2006
1.7,20.7,0.0,0.0,11.6,Port Moody,"$292,300",121.8,Apartment,3,2006
2.5,18.9,0.0,0.0,10.2,Richmond,"$280,800",120.2,Apartment,3,2006
2.0,9.9,0.0,0.0,9.4,Squamish,"$231,100",113.9,Apartment,3,2006
1.7,16.0,0.0,0.0,7.5,Tsawwassen,"$267,200",115.1,Apartment,3,2006
2.3,23.9,0.0,0.0,10.5,Vancouver East,"$226,100",127.1,Apartment,3,2006
1.2,19.4,0.0,0.0,7.3,Vancouver West,"$376,900",122.3,Apartment,3,2006
1.9,15.9,0.0,0.0,5.3,West Vancouver,"$584,700",118.8,Apartment,3,2006
2.0,9.9,0.0,0.0,9.4,Whistler,"$290,800",113.9,Apartment,3,2006
2.1,18.6,0.0,0.0,9.9,Greater Vancouver,"$461,600",121.1,Residential - All Types,4,2006
2.2,18.3,0.0,0.0,9.9,Lower Mainland,"$430,100",120.5,Residential - All Types,4,2006
1.3,17.6,0.0,0.0,6.9,Bowen Island,"$554,000",120.1,Residential - All Types,4,2006
3.1,18.3,0.0,0.0,9.8,Burnaby East,"$436,600",121.1,Residential - All Types,4,2006
2.0,18.0,0.0,0.0,9.5,Burnaby North,"$397,400",120.0,Residential - All Types,4,2006
2.1,19.0,0.0,0.0,9.9,Burnaby South,"$428,000",120.9,Residential - All Types,4,2006
2.0,16.9,0.0,0.0,9.7,Coquitlam,"$399,200",118.4,Residential - All Types,4,2006
1.7,16.5,0.0,0.0,8.0,Ladner,"$418,100",117.7,Residential - All Types,4,2006
2.3,14.0,0.0,0.0,8.7,Maple Ridge,"$360,800",114.9,Residential - All Types,4,2006
2.7,21.5,0.0,0.0,12.0,New Westminster,"$282,500",124.3,Residential - All Types,4,2006
1.2,15.2,0.0,0.0,7.6,North Vancouver,"$522,400",117.4,Residential - All Types,4,2006
2.6,17.2,0.0,0.0,11.4,Pitt Meadows,"$325,700",118.4,Residential - All Types,4,2006
2.0,17.7,0.0,0.0,10.0,Port Coquitlam,"$349,100",119.5,Residential - All Types,4,2006
1.6,19.0,0.0,0.0,9.7,Port Moody,"$436,000",120.5,Residential - All Types,4,2006
2.1,19.3,0.0,0.0,10.8,Richmond,"$406,000",121.2,Residential - All Types,4,2006
0.8,8.0,0.0,0.0,3.3,Squamish,"$348,200",110.8,Residential - All Types,4,2006
1.4,20.1,0.0,0.0,7.0,Sunshine Coast,"$349,100",122.3,Residential - All Types,4,2006
1.5,16.3,0.0,0.0,7.8,Tsawwassen,"$458,600",118.9,Residential - All Types,4,2006
2.5,21.9,0.0,0.0,11.6,Vancouver East,"$423,000",125.7,Residential - All Types,4,2006
2.5,20.6,0.0,0.0,10.2,Vancouver West,"$593,800",124.0,Residential - All Types,4,2006
1.8,17.5,0.0,0.0,8.7,West Vancouver,"$1,093,500",120.4,Residential - All Types,4,2006
1.2,8.0,0.0,0.0,4.4,Whistler,"$475,900",110.9,Residential - All Types,4,2006
2.0,17.6,0.0,0.0,9.6,Greater Vancouver,"$646,900",119.5,Detached,4,2006
1.9,17.3,0.0,0.0,9.3,Lower Mainland,"$557,500",118.9,Detached,4,2006
1.3,17.6,0.0,0.0,6.9,Bowen Island,"$554,000",120.1,Detached,4,2006
3.0,20.4,0.0,0.0,11.7,Burnaby East,"$548,700",122.7,Detached,4,2006
2.3,17.2,0.0,0.0,8.5,Burnaby North,"$612,800",118.5,Detached,4,2006
1.8,20.1,0.0,0.0,11.9,Burnaby South,"$635,700",121.7,Detached,4,2006
2.0,16.0,0.0,0.0,9.3,Coquitlam,"$528,500",117.3,Detached,4,2006
1.8,15.5,0.0,0.0,6.5,Ladner,"$486,300",116.4,Detached,4,2006
1.8,13.0,0.0,0.0,7.7,Maple Ridge,"$399,100",113.7,Detached,4,2006
2.8,20.2,0.0,0.0,11.8,New Westminster,"$492,300",122.8,Detached,4,2006
1.2,15.0,0.0,0.0,8.6,North Vancouver,"$746,200",117.5,Detached,4,2006
1.8,14.7,0.0,0.0,9.7,Pitt Meadows,"$410,600",115.7,Detached,4,2006
1.7,16.5,0.0,0.0,9.9,Port Coquitlam,"$441,800",117.8,Detached,4,2006
1.6,16.5,0.0,0.0,9.1,Port Moody,"$637,300",117.7,Detached,4,2006
2.2,19.4,0.0,0.0,10.7,Richmond,"$628,200",121.7,Detached,4,2006
0.4,8.0,0.0,0.0,2.0,Squamish,"$422,000",111.2,Detached,4,2006
1.3,20.0,0.0,0.0,6.9,Sunshine Coast,"$348,800",122.2,Detached,4,2006
1.7,15.8,0.0,0.0,7.5,Tsawwassen,"$537,100",119.7,Detached,4,2006
2.2,20.2,0.0,0.0,11.7,Vancouver East,"$559,300",123.2,Detached,4,2006
2.0,19.3,0.0,0.0,10.9,Vancouver West,"$1,195,300",120.9,Detached,4,2006
2.0,17.6,0.0,0.0,9.0,West Vancouver,"$1,272,200",120.1,Detached,4,2006
0.1,6.8,0.0,0.0,2.1,Whistler,"$794,400",110.5,Detached,4,2006
2.0,15.8,0.0,0.0,9.0,Greater Vancouver,"$367,800",118.0,Townhouse,4,2006
2.0,15.6,0.0,0.0,9.2,Lower Mainland,"$323,700",117.4,Townhouse,4,2006
2.6,18.1,0.0,0.0,9.7,Burnaby East,"$322,700",119.2,Townhouse,4,2006
1.9,19.1,0.0,0.0,11.0,Burnaby North,"$329,800",123.1,Townhouse,4,2006
2.8,16.3,0.0,0.0,8.5,Burnaby South,"$345,700",119.1,Townhouse,4,2006
1.6,15.4,0.0,0.0,8.7,Coquitlam,"$319,900",117.4,Townhouse,4,2006
2.1,18.6,0.0,0.0,12.4,Ladner,"$342,400",122.8,Townhouse,4,2006
2.7,12.7,0.0,0.0,8.5,Maple Ridge,"$246,200",114.3,Townhouse,4,2006
1.9,19.6,0.0,0.0,11.7,New Westminster,"$333,300",122.3,Townhouse,4,2006
1.0,13.6,0.0,0.0,7.7,North Vancouver,"$474,500",115.3,Townhouse,4,2006
2.7,18.3,0.0,0.0,11.6,Pitt Meadows,"$275,900",119.4,Townhouse,4,2006
2.3,17.4,0.0,0.0,10.1,Port Coquitlam,"$315,900",119.6,Townhouse,4,2006
1.9,18.2,0.0,0.0,9.4,Port Moody,"$356,300",120.4,Townhouse,4,2006
2.2,16.9,0.0,0.0,9.8,Richmond,"$360,500",118.4,Townhouse,4,2006
0.6,6.1,0.0,0.0,-0.8,Squamish,"$319,600",105.1,Townhouse,4,2006
2.1,18.6,0.0,0.0,12.4,Tsawwassen,"$313,200",122.8,Townhouse,4,2006
2.3,14.2,0.0,0.0,7.4,Vancouver East,"$371,700",118.2,Townhouse,4,2006
1.7,15.6,0.0,0.0,9.5,Vancouver West,"$509,900",119.2,Townhouse,4,2006
0.6,6.1,0.0,0.0,-0.8,Whistler,"$435,900",105.1,Townhouse,4,2006
2.5,20.8,0.0,0.0,10.5,Greater Vancouver,"$309,900",123.9,Apartment,4,2006
2.6,20.9,0.0,0.0,11.0,Lower Mainland,"$289,400",124.0,Apartment,4,2006
3.9,14.3,0.0,0.0,5.9,Burnaby East,"$316,400",121.4,Apartment,4,2006
1.8,18.4,0.0,0.0,9.9,Burnaby North,"$281,800",120.3,Apartment,4,2006
2.1,19.4,0.0,0.0,9.1,Burnaby South,"$302,100",121.3,Apartment,4,2006
2.4,19.2,0.0,0.0,11.0,Coquitlam,"$220,500",121.0,Apartment,4,2006
1.1,17.9,0.0,0.0,7.9,Ladner,"$249,300",116.4,Apartment,4,2006
4.2,21.3,0.0,0.0,14.9,Maple Ridge,"$172,100",122.9,Apartment,4,2006
2.7,22.1,0.0,0.0,12.0,New Westminster,"$220,600",125.0,Apartment,4,2006
1.4,16.0,0.0,0.0,6.8,North Vancouver,"$289,300",118.0,Apartment,4,2006
4.2,21.3,0.0,0.0,14.9,Pitt Meadows,"$208,400",122.9,Apartment,4,2006
2.4,19.5,0.0,0.0,10.2,Port Coquitlam,"$203,800",121.9,Apartment,4,2006
1.4,22.0,0.0,0.0,11.0,Port Moody,"$296,400",123.5,Apartment,4,2006
2.1,20.6,0.0,0.0,11.4,Richmond,"$286,600",122.7,Apartment,4,2006
2.4,10.5,0.0,0.0,10.8,Squamish,"$236,500",116.6,Apartment,4,2006
1.1,17.9,0.0,0.0,7.9,Tsawwassen,"$270,300",116.4,Apartment,4,2006
3.1,26.0,0.0,0.0,12.6,Vancouver East,"$233,100",131.0,Apartment,4,2006
2.8,21.6,0.0,0.0,10.2,Vancouver West,"$387,400",125.7,Apartment,4,2006
1.3,16.0,0.0,0.0,6.8,West Vancouver,"$592,600",120.4,Apartment,4,2006
2.4,10.5,0.0,0.0,10.8,Whistler,"$297,700",116.6,Apartment,4,2006
2.1,19.5,0.0,0.0,11.4,Greater Vancouver,"$471,500",123.7,Residential - All Types,5,2006
2.1,19.3,0.0,0.0,11.3,Lower Mainland,"$439,000",123.0,Residential - All Types,5,2006
1.2,16.5,0.0,0.0,9.1,Bowen Island,"$560,400",121.5,Residential - All Types,5,2006
3.0,19.9,0.0,0.0,12.1,Burnaby East,"$449,600",124.7,Residential - All Types,5,2006
2.0,19.0,0.0,0.0,11.1,Burnaby North,"$405,400",122.4,Residential - All Types,5,2006
2.1,19.7,0.0,0.0,11.3,Burnaby South,"$436,900",123.4,Residential - All Types,5,2006
2.1,18.0,0.0,0.0,10.9,Coquitlam,"$407,600",120.9,Residential - All Types,5,2006
1.8,18.3,0.0,0.0,9.8,Ladner,"$425,500",119.8,Residential - All Types,5,2006
2.3,15.9,0.0,0.0,10.4,Maple Ridge,"$369,000",117.5,Residential - All Types,5,2006
2.7,22.6,0.0,0.0,13.9,New Westminster,"$290,000",127.6,Residential - All Types,5,2006
1.3,15.1,0.0,0.0,8.4,North Vancouver,"$529,100",118.9,Residential - All Types,5,2006
2.6,19.4,0.0,0.0,13.4,Pitt Meadows,"$334,200",121.5,Residential - All Types,5,2006
2.1,18.7,0.0,0.0,11.2,Port Coquitlam,"$356,400",122.0,Residential - All Types,5,2006
1.6,19.2,0.0,0.0,10.1,Port Moody,"$442,800",122.4,Residential - All Types,5,2006
2.1,20.2,0.0,0.0,12.0,Richmond,"$414,400",123.7,Residential - All Types,5,2006
0.9,7.6,0.0,0.0,4.5,Squamish,"$351,400",111.8,Residential - All Types,5,2006
1.4,19.7,0.0,0.0,9.5,Sunshine Coast,"$353,900",124.0,Residential - All Types,5,2006
1.6,17.4,0.0,0.0,8.6,Tsawwassen,"$466,000",120.8,Residential - All Types,5,2006
2.6,23.4,0.0,0.0,13.7,Vancouver East,"$434,100",129.0,Residential - All Types,5,2006
2.2,21.0,0.0,0.0,11.9,Vancouver West,"$606,800",126.7,Residential - All Types,5,2006
1.7,17.4,0.0,0.0,10.4,West Vancouver,"$1,112,600",122.5,Residential - All Types,5,2006
1.2,8.3,0.0,0.0,5.8,Whistler,"$481,400",112.2,Residential - All Types,5,2006
1.9,18.5,0.0,0.0,11.0,Greater Vancouver,"$659,300",121.8,Detached,5,2006
1.9,18.2,0.0,0.0,10.6,Lower Mainland,"$568,300",121.2,Detached,5,2006
1.2,16.5,0.0,0.0,9.1,Bowen Island,"$560,400",121.5,Detached,5,2006
3.0,21.7,0.0,0.0,14.2,Burnaby East,"$565,300",126.4,Detached,5,2006
2.3,18.6,0.0,0.0,10.5,Burnaby North,"$626,700",121.2,Detached,5,2006
1.8,20.8,0.0,0.0,12.2,Burnaby South,"$647,200",123.9,Detached,5,2006
2.0,17.0,0.0,0.0,10.3,Coquitlam,"$538,900",119.6,Detached,5,2006
1.8,17.3,0.0,0.0,8.9,Ladner,"$495,100",118.5,Detached,5,2006
1.8,14.5,0.0,0.0,9.0,Maple Ridge,"$406,500",115.8,Detached,5,2006
2.8,21.3,0.0,0.0,14.1,New Westminster,"$505,900",126.2,Detached,5,2006
1.2,14.7,0.0,0.0,9.1,North Vancouver,"$755,100",118.9,Detached,5,2006
1.7,15.7,0.0,0.0,10.6,Pitt Meadows,"$417,700",117.7,Detached,5,2006
1.8,17.7,0.0,0.0,10.7,Port Coquitlam,"$449,700",119.9,Detached,5,2006
1.4,17.3,0.0,0.0,9.0,Port Moody,"$646,500",119.4,Detached,5,2006
2.0,20.4,0.0,0.0,12.1,Richmond,"$640,600",124.1,Detached,5,2006
0.4,6.6,0.0,0.0,2.3,Squamish,"$423,500",111.6,Detached,5,2006
1.4,19.6,0.0,0.0,9.5,Sunshine Coast,"$353,700",123.9,Detached,5,2006
1.8,16.4,0.0,0.0,8.6,Tsawwassen,"$546,600",121.8,Detached,5,2006
2.3,21.6,0.0,0.0,13.6,Vancouver East,"$572,000",126.0,Detached,5,2006
2.2,20.8,0.0,0.0,12.4,Vancouver West,"$1,221,000",123.5,Detached,5,2006
1.9,17.8,0.0,0.0,11.0,West Vancouver,"$1,296,600",122.4,Detached,5,2006
0.0,5.3,0.0,0.0,1.0,Whistler,"$794,400",110.5,Detached,5,2006
2.1,17.1,0.0,0.0,10.6,Greater Vancouver,"$375,600",120.5,Townhouse,5,2006
2.0,17.0,0.0,0.0,10.6,Lower Mainland,"$330,300",119.8,Townhouse,5,2006
2.6,20.5,0.0,0.0,11.9,Burnaby East,"$331,100",122.3,Townhouse,5,2006
1.9,19.9,0.0,0.0,12.8,Burnaby North,"$336,000",125.4,Townhouse,5,2006
2.7,18.4,0.0,0.0,11.6,Burnaby South,"$355,000",122.3,Townhouse,5,2006
1.7,15.9,0.0,0.0,9.6,Coquitlam,"$325,400",119.4,Townhouse,5,2006
2.1,19.8,0.0,0.0,13.3,Ladner,"$349,600",125.4,Townhouse,5,2006
2.7,15.1,0.0,0.0,10.7,Maple Ridge,"$252,900",117.4,Townhouse,5,2006
2.0,21.2,0.0,0.0,13.5,New Westminster,"$340,100",124.8,Townhouse,5,2006
0.9,13.7,0.0,0.0,7.8,North Vancouver,"$478,600",116.3,Townhouse,5,2006
2.6,20.2,0.0,0.0,14.2,Pitt Meadows,"$283,100",122.5,Townhouse,5,2006
2.3,18.3,0.0,0.0,11.4,Port Coquitlam,"$323,300",122.4,Townhouse,5,2006
1.8,18.1,0.0,0.0,10.7,Port Moody,"$362,800",122.6,Townhouse,5,2006
2.2,18.4,0.0,0.0,10.8,Richmond,"$368,400",121.0,Townhouse,5,2006
0.6,7.0,0.0,0.0,2.3,Squamish,"$321,500",105.7,Townhouse,5,2006
2.1,19.8,0.0,0.0,13.3,Tsawwassen,"$319,800",125.4,Townhouse,5,2006
2.3,15.5,0.0,0.0,8.8,Vancouver East,"$380,200",120.9,Townhouse,5,2006
1.8,16.6,0.0,0.0,10.8,Vancouver West,"$519,300",121.4,Townhouse,5,2006
0.6,7.0,0.0,0.0,2.3,Whistler,"$438,400",105.7,Townhouse,5,2006
2.3,21.4,0.0,0.0,12.1,Greater Vancouver,"$316,900",126.7,Apartment,5,2006
2.4,21.8,0.0,0.0,12.7,Lower Mainland,"$296,400",127.0,Apartment,5,2006
3.9,16.3,0.0,0.0,8.8,Burnaby East,"$328,700",126.1,Apartment,5,2006
1.7,18.9,0.0,0.0,11.0,Burnaby North,"$286,500",122.3,Apartment,5,2006
2.0,19.6,0.0,0.0,10.4,Burnaby South,"$308,100",123.7,Apartment,5,2006
2.3,20.3,0.0,0.0,12.2,Coquitlam,"$225,600",123.8,Apartment,5,2006
1.2,19.8,0.0,0.0,8.4,Ladner,"$252,300",117.8,Apartment,5,2006
4.1,25.7,0.0,0.0,18.1,Maple Ridge,"$179,300",128.0,Apartment,5,2006
2.7,23.2,0.0,0.0,14.0,New Westminster,"$226,600",128.4,Apartment,5,2006
1.4,16.1,0.0,0.0,7.9,North Vancouver,"$293,500",119.7,Apartment,5,2006
4.1,25.7,0.0,0.0,18.1,Pitt Meadows,"$217,100",128.0,Apartment,5,2006
2.3,20.4,0.0,0.0,11.7,Port Coquitlam,"$208,500",124.7,Apartment,5,2006
1.5,22.1,0.0,0.0,10.3,Port Moody,"$300,700",125.3,Apartment,5,2006
2.0,21.3,0.0,0.0,12.9,Richmond,"$292,400",125.2,Apartment,5,2006
2.4,11.2,0.0,0.0,12.3,Squamish,"$242,200",119.4,Apartment,5,2006
1.2,19.8,0.0,0.0,8.4,Tsawwassen,"$273,500",117.8,Apartment,5,2006
3.0,27.5,0.0,0.0,14.8,Vancouver East,"$240,000",134.9,Apartment,5,2006
2.1,21.5,0.0,0.0,11.9,Vancouver West,"$395,700",128.4,Apartment,5,2006
1.3,16.1,0.0,0.0,8.4,West Vancouver,"$600,400",122.0,Apartment,5,2006
2.4,11.2,0.0,0.0,12.3,Whistler,"$304,800",119.4,Apartment,5,2006
1.7,19.8,0.0,0.0,12.4,Greater Vancouver,"$479,500",125.8,Residential - All Types,6,2006
1.9,19.9,0.0,0.0,12.5,Lower Mainland,"$447,200",125.3,Residential - All Types,6,2006
1.2,15.5,0.0,0.0,11.2,Bowen Island,"$567,300",123.0,Residential - All Types,6,2006
3.0,21.8,0.0,0.0,14.7,Burnaby East,"$463,300",128.5,Residential - All Types,6,2006
2.0,19.9,0.0,0.0,12.6,Burnaby North,"$413,300",124.8,Residential - All Types,6,2006
2.1,20.6,0.0,0.0,12.7,Burnaby South,"$446,100",126.0,Residential - All Types,6,2006
2.1,18.9,0.0,0.0,12.0,Coquitlam,"$416,000",123.4,Residential - All Types,6,2006
1.7,19.9,0.0,0.0,11.5,Ladner,"$432,700",121.8,Residential - All Types,6,2006
2.4,17.9,0.0,0.0,12.2,Maple Ridge,"$377,800",120.3,Residential - All Types,6,2006
2.7,23.8,0.0,0.0,16.1,New Westminster,"$298,000",131.1,Residential - All Types,6,2006
1.3,15.1,0.0,0.0,9.1,North Vancouver,"$536,200",120.5,Residential - All Types,6,2006
2.6,21.4,0.0,0.0,15.4,Pitt Meadows,"$342,800",124.6,Residential - All Types,6,2006
2.1,19.8,0.0,0.0,12.5,Port Coquitlam,"$364,000",124.6,Residential - All Types,6,2006
1.6,19.5,0.0,0.0,10.4,Port Moody,"$450,100",124.4,Residential - All Types,6,2006
2.1,21.2,0.0,0.0,13.4,Richmond,"$423,100",126.3,Residential - All Types,6,2006
0.9,7.3,0.0,0.0,5.7,Squamish,"$354,500",112.8,Residential - All Types,6,2006
1.4,19.3,0.0,0.0,12.0,Sunshine Coast,"$358,800",125.7,Residential - All Types,6,2006
1.7,18.4,0.0,0.0,9.5,Tsawwassen,"$473,700",122.8,Residential - All Types,6,2006
2.6,24.9,0.0,0.0,15.6,Vancouver East,"$445,200",132.3,Residential - All Types,6,2006
0.2,18.5,0.0,0.0,11.1,Vancouver West,"$608,200",127.0,Residential - All Types,6,2006
1.8,17.5,0.0,0.0,12.1,West Vancouver,"$1,132,600",124.7,Residential - All Types,6,2006
1.2,8.5,0.0,0.0,7.3,Whistler,"$487,000",113.5,Residential - All Types,6,2006
1.9,19.3,0.0,0.0,12.4,Greater Vancouver,"$671,800",124.1,Detached,6,2006
1.9,19.1,0.0,0.0,11.9,Lower Mainland,"$579,100",123.5,Detached,6,2006
1.2,15.5,0.0,0.0,11.2,Bowen Island,"$567,300",123.0,Detached,6,2006
3.1,23.0,0.0,0.0,16.9,Burnaby East,"$582,700",130.3,Detached,6,2006
2.3,19.9,0.0,0.0,12.4,Burnaby North,"$641,200",124.0,Detached,6,2006
1.9,21.5,0.0,0.0,12.6,Burnaby South,"$659,200",126.2,Detached,6,2006
2.1,18.2,0.0,0.0,11.4,Coquitlam,"$550,200",122.1,Detached,6,2006
1.8,19.2,0.0,0.0,11.5,Ladner,"$503,900",120.6,Detached,6,2006
1.8,15.9,0.0,0.0,10.4,Maple Ridge,"$413,800",117.9,Detached,6,2006
2.9,22.6,0.0,0.0,16.6,New Westminster,"$520,300",129.8,Detached,6,2006
1.3,14.2,0.0,0.0,9.6,North Vancouver,"$764,600",120.4,Detached,6,2006
1.8,16.9,0.0,0.0,11.6,Pitt Meadows,"$425,100",119.8,Detached,6,2006
1.8,18.9,0.0,0.0,11.7,Port Coquitlam,"$457,900",122.1,Detached,6,2006
1.6,18.1,0.0,0.0,9.3,Port Moody,"$656,800",121.3,Detached,6,2006
2.1,21.4,0.0,0.0,13.6,Richmond,"$654,000",126.7,Detached,6,2006
0.4,5.3,0.0,0.0,2.7,Squamish,"$425,400",112.1,Detached,6,2006
1.4,19.2,0.0,0.0,12.0,Sunshine Coast,"$358,500",125.6,Detached,6,2006
